monotonic_ns,phase,taskbeat,motion_heartbeat,motion_type,interp_state,exec_state,x_cmd
583147688492,P1-fast-idle,129,531,0,1,2,0.0
583147859020,P1-fast-idle,130,532,0,1,2,0.0
583148029579,P1-fast-idle,130,532,0,1,2,0.0
583148199407,P1-fast-idle,130,532,0,1,2,0.0
583148370787,P1-fast-idle,130,532,0,1,2,0.0
583148541667,P1-fast-idle,130,532,0,1,2,0.0
583148711805,P1-fast-idle,130,532,0,1,2,0.0
583148883346,P1-fast-idle,131,533,0,1,2,0.0
583149054736,P1-fast-idle,131,533,0,1,2,0.0
583149225085,P1-fast-idle,131,533,0,1,2,0.0
583149396505,P1-fast-idle,131,533,0,1,2,0.0
583149568407,P1-fast-idle,131,533,0,1,2,0.0
583149738525,P1-fast-idle,131,533,0,1,2,0.0
583149909344,P1-fast-idle,132,534,0,1,2,0.0
583150084722,P1-fast-idle,132,534,0,1,2,0.0
583150254810,P1-fast-idle,132,534,0,1,2,0.0
583150426151,P1-fast-idle,132,534,0,1,2,0.0
583150605977,P1-fast-idle,132,534,0,1,2,0.0
583150776957,P1-fast-idle,132,534,0,1,2,0.0
583150947515,P1-fast-idle,133,535,0,1,2,0.0
583151118485,P1-fast-idle,133,535,0,1,2,0.0
583151296187,P1-fast-idle,133,535,0,1,2,0.0
583151470504,P1-fast-idle,133,535,0,1,2,0.0
583151641523,P1-fast-idle,133,535,0,1,2,0.0
583151811832,P1-fast-idle,133,535,0,1,2,0.0
583151982631,P1-fast-idle,133,535,0,1,2,0.0
583152152028,P1-fast-idle,134,536,0,1,2,0.0
583152325122,P1-fast-idle,134,536,0,1,2,0.0
583152495741,P1-fast-idle,134,536,0,1,2,0.0
583152665719,P1-fast-idle,134,536,0,1,2,0.0
583152835777,P1-fast-idle,134,536,0,1,2,0.0
583153005965,P1-fast-idle,134,536,0,1,2,0.0
583153176834,P1-fast-idle,135,537,0,1,2,0.0
583153348575,P1-fast-idle,135,537,0,1,2,0.0
583153528612,P1-fast-idle,135,537,0,1,2,0.0
583153700073,P1-fast-idle,135,537,0,1,2,0.0
583153870652,P1-fast-idle,135,537,0,1,2,0.0
583154041912,P1-fast-idle,135,537,0,1,2,0.0
583154212150,P1-fast-idle,136,538,0,1,2,0.0
583154379543,P1-fast-idle,136,538,0,1,2,0.0
583154545223,P1-fast-idle,136,538,0,1,2,0.0
583154710302,P1-fast-idle,136,538,0,1,2,0.0
583154875280,P1-fast-idle,136,538,0,1,2,0.0
583155027535,P1-fast-idle,136,538,0,1,2,0.0
583155201209,P1-fast-idle,136,538,0,1,2,0.0
583155371658,P1-fast-idle,137,539,0,1,2,0.0
583155543449,P1-fast-idle,137,539,0,1,2,0.0
583155713658,P1-fast-idle,137,539,0,1,2,0.0
583155883896,P1-fast-idle,137,539,0,1,2,0.0
583156055327,P1-fast-idle,137,539,0,1,2,0.0
583156225535,P1-fast-idle,137,539,0,1,2,0.0
583156397346,P1-fast-idle,138,540,0,1,2,0.0
583156568276,P1-fast-idle,138,540,0,1,2,0.0
583156743173,P1-fast-idle,138,540,0,1,2,0.0
583156913892,P1-fast-idle,138,540,0,1,2,0.0
583157088288,P1-fast-idle,138,540,0,1,2,0.0
583157259158,P1-fast-idle,138,540,0,1,2,0.0
583157431250,P1-fast-idle,139,542,0,1,2,0.0
583157602560,P1-fast-idle,139,542,0,1,2,0.0
583157772828,P1-fast-idle,139,542,0,1,2,0.0
583157943056,P1-fast-idle,139,542,0,1,2,0.0
583158114277,P1-fast-idle,139,542,0,1,2,0.0
583158289735,P1-fast-idle,139,542,0,1,2,0.0
583158463289,P1-fast-idle,140,543,0,1,2,0.0
583158634269,P1-fast-idle,140,543,0,1,2,0.0
583158804477,P1-fast-idle,140,543,0,1,2,0.0
583158974726,P1-fast-idle,140,543,0,1,2,0.0
583159146086,P1-fast-idle,140,543,0,1,2,0.0
583159322877,P1-fast-idle,140,543,0,1,2,0.0
583159494297,P1-fast-idle,141,544,0,1,2,0.0
583159664726,P1-fast-idle,141,544,0,1,2,0.0
583159835194,P1-fast-idle,141,544,0,1,2,0.0
583160005533,P1-fast-idle,141,544,0,1,2,0.0
583160180951,P1-fast-idle,141,544,0,1,2,0.0
583160352572,P1-fast-idle,141,544,0,1,2,0.0
583160523702,P1-fast-idle,141,544,0,1,2,0.0
583160700112,P1-fast-idle,142,545,0,1,2,0.0
583160873286,P1-fast-idle,142,545,0,1,2,0.0
583161043845,P1-fast-idle,142,545,0,1,2,0.0
583161213903,P1-fast-idle,142,545,0,1,2,0.0
583161385664,P1-fast-idle,142,545,0,1,2,0.0
583161561222,P1-fast-idle,142,545,0,1,2,0.0
583161732262,P1-fast-idle,143,546,0,1,2,0.0
583161902640,P1-fast-idle,143,546,0,1,2,0.0
583162073871,P1-fast-idle,143,546,0,1,2,0.0
583162244309,P1-fast-idle,143,546,0,1,2,0.0
583162415690,P1-fast-idle,143,546,0,1,2,0.0
583162587200,P1-fast-idle,143,546,0,1,2,0.0
583162758531,P1-fast-idle,144,547,0,1,2,0.0
583162928919,P1-fast-idle,144,547,0,1,2,0.0
583163099809,P1-fast-idle,144,547,0,1,2,0.0
583163270137,P1-fast-idle,144,547,0,1,2,0.0
583163445746,P1-fast-idle,144,547,0,1,2,0.0
583163616976,P1-fast-idle,144,547,0,1,2,0.0
583163788216,P1-fast-idle,145,548,0,1,2,0.0
583163958395,P1-fast-idle,145,548,0,1,2,0.0
583164129735,P1-fast-idle,145,548,0,1,2,0.0
583164309872,P1-fast-idle,145,548,0,1,2,0.0
583164483356,P1-fast-idle,145,548,0,1,2,0.0
583164653314,P1-fast-idle,145,548,0,1,2,0.0
583164823933,P1-fast-idle,146,549,0,1,2,0.0
583164994312,P1-fast-idle,146,549,0,1,2,0.0
583165165502,P1-fast-idle,146,549,0,1,2,0.0
583165337113,P1-fast-idle,146,549,0,1,2,0.0
583165508483,P1-fast-idle,146,549,0,1,2,0.0
583165678691,P1-fast-idle,146,549,0,1,2,0.0
583165848489,P1-fast-idle,146,549,0,1,2,0.0
583166019378,P1-fast-idle,147,550,0,1,2,0.0
583166189607,P1-fast-idle,147,550,0,1,2,0.0
583166361027,P1-fast-idle,147,550,0,1,2,0.0
583166532057,P1-fast-idle,147,550,0,1,2,0.0
583166702426,P1-fast-idle,147,550,0,1,2,0.0
583166876561,P1-fast-idle,147,550,0,1,2,0.0
583167048743,P1-fast-idle,148,551,0,1,2,0.0
583167219342,P1-fast-idle,148,551,0,1,2,0.0
583167391334,P1-fast-idle,148,551,0,1,2,0.0
583167562363,P1-fast-idle,148,551,0,1,2,0.0
583167732672,P1-fast-idle,148,551,0,1,2,0.0
583167902890,P1-fast-idle,148,551,0,1,2,0.0
583168078889,P1-fast-idle,149,552,0,1,2,0.0
583168249398,P1-fast-idle,149,552,0,1,2,0.0
583168421250,P1-fast-idle,149,552,0,1,2,0.0
583168592710,P1-fast-idle,149,552,0,1,2,0.0
583168762888,P1-fast-idle,149,552,0,1,2,0.0
583168936773,P1-fast-idle,149,552,0,1,2,0.0
583169107693,P1-fast-idle,150,553,0,1,2,0.0
583169277811,P1-fast-idle,150,553,0,1,2,0.0
583169451656,P1-fast-idle,150,553,0,1,2,0.0
583169622326,P1-fast-idle,150,553,0,1,2,0.0
583169791983,P1-fast-idle,150,553,0,1,2,0.0
583169961991,P1-fast-idle,150,553,0,1,2,0.0
583170137479,P1-fast-idle,150,553,0,1,2,0.0
583170313398,P1-fast-idle,151,554,0,1,2,0.0
583170484979,P1-fast-idle,151,554,0,1,2,0.0
583170655067,P1-fast-idle,151,554,0,1,2,0.0
583170823993,P1-fast-idle,151,554,0,1,2,0.0
583170994992,P1-fast-idle,151,554,0,1,2,0.0
583171165932,P1-fast-idle,151,554,0,1,2,0.0
583171337783,P1-fast-idle,152,555,0,1,2,0.0
583171508633,P1-fast-idle,152,555,0,1,2,0.0
583171678600,P1-fast-idle,152,555,0,1,2,0.0
583171848658,P1-fast-idle,152,555,0,1,2,0.0
583172019418,P1-fast-idle,152,555,0,1,2,0.0
583172189766,P1-fast-idle,152,555,0,1,2,0.0
583172361668,P1-fast-idle,153,556,0,1,2,0.0
583172532948,P1-fast-idle,153,556,0,1,2,0.0
583172703467,P1-fast-idle,153,556,0,1,2,0.0
583172874046,P1-fast-idle,153,556,0,1,2,0.0
583173045186,P1-fast-idle,153,556,0,1,2,0.0
583173215384,P1-fast-idle,153,556,0,1,2,0.0
583173387416,P1-fast-idle,154,558,0,1,2,0.0
583173562643,P1-fast-idle,154,558,0,1,2,0.0
583173733182,P1-fast-idle,154,558,0,1,2,0.0
583173903260,P1-fast-idle,154,558,0,1,2,0.0
583174074140,P1-fast-idle,154,558,0,1,2,0.0
583174248626,P1-fast-idle,154,558,0,1,2,0.0
583174423083,P1-fast-idle,155,559,0,1,2,0.0
583174594773,P1-fast-idle,155,559,0,1,2,0.0
583174765102,P1-fast-idle,155,559,0,1,2,0.0
583174935170,P1-fast-idle,155,559,0,1,2,0.0
583175106480,P1-fast-idle,155,559,0,1,2,0.0
583175277049,P1-fast-idle,155,559,0,1,2,0.0
583175448189,P1-fast-idle,155,559,0,1,2,0.0
583175619550,P1-fast-idle,156,560,0,1,2,0.0
583175790289,P1-fast-idle,156,560,0,1,2,0.0
583175960387,P1-fast-idle,156,560,0,1,2,0.0
583176135895,P1-fast-idle,156,560,0,1,2,0.0
583176306274,P1-fast-idle,156,560,0,1,2,0.0
583176476382,P1-fast-idle,156,560,0,1,2,0.0
583176646941,P1-fast-idle,157,561,0,1,2,0.0
583176820756,P1-fast-idle,157,561,0,1,2,0.0
583176990874,P1-fast-idle,157,561,0,1,2,0.0
583177161693,P1-fast-idle,157,561,0,1,2,0.0
583177332112,P1-fast-idle,157,561,0,1,2,0.0
583177502230,P1-fast-idle,157,561,0,1,2,0.0
583177672599,P1-fast-idle,158,562,0,1,2,0.0
583177843288,P1-fast-idle,158,562,0,1,2,0.0
583178013917,P1-fast-idle,158,562,0,1,2,0.0
583178184276,P1-fast-idle,158,562,0,1,2,0.0
583178354624,P1-fast-idle,158,562,0,1,2,0.0
583178524692,P1-fast-idle,158,562,0,1,2,0.0
583178695291,P1-fast-idle,159,563,0,1,2,0.0
583178869567,P1-fast-idle,159,563,0,1,2,0.0
583179041228,P1-fast-idle,159,563,0,1,2,0.0
583179211316,P1-fast-idle,159,563,0,1,2,0.0
583179381675,P1-fast-idle,159,563,0,1,2,0.0
583179551672,P1-fast-idle,159,563,0,1,2,0.0
583179721640,P1-fast-idle,159,563,0,1,2,0.0
583179893742,P1-fast-idle,160,564,0,1,2,0.0
583180064812,P1-fast-idle,160,564,0,1,2,0.0
583180238687,P1-fast-idle,160,564,0,1,2,0.0
583180409176,P1-fast-idle,160,564,0,1,2,0.0
583180579554,P1-fast-idle,160,564,0,1,2,0.0
583180749662,P1-fast-idle,160,564,0,1,2,0.0
583180921153,P1-fast-idle,161,565,0,1,2,0.0
583181093195,P1-fast-idle,161,565,0,1,2,0.0
583181263183,P1-fast-idle,161,565,0,1,2,0.0
583181433601,P1-fast-idle,161,565,0,1,2,0.0
583181603860,P1-fast-idle,161,565,0,1,2,0.0
583181774429,P1-fast-idle,161,565,0,1,2,0.0
583181945248,P1-fast-idle,162,566,0,1,2,0.0
583182117079,P1-fast-idle,162,566,0,1,2,0.0
583182287709,P1-fast-idle,162,566,0,1,2,0.0
583182456394,P1-fast-idle,162,566,0,1,2,0.0
583182626722,P1-fast-idle,162,566,0,1,2,0.0
583182797201,P1-fast-idle,162,566,0,1,2,0.0
583182967449,P1-fast-idle,163,567,0,1,2,0.0
583183139081,P1-fast-idle,163,567,0,1,2,0.0
583183313787,P1-fast-idle,163,567,0,1,2,0.0
583183487061,P1-fast-idle,163,567,0,1,2,0.0
583183657580,P1-fast-idle,163,567,0,1,2,0.0
583183827978,P1-fast-idle,163,567,0,1,2,0.0
583183998608,P1-fast-idle,163,567,0,1,2,0.0
583184168215,P1-fast-idle,164,568,0,1,2,0.0
583184350105,P1-fast-idle,164,568,0,1,2,0.0
583184523169,P1-fast-idle,164,568,0,1,2,0.0
583184693577,P1-fast-idle,164,568,0,1,2,0.0
583184864176,P1-fast-idle,164,568,0,1,2,0.0
583185035026,P1-fast-idle,164,568,0,1,2,0.0
583185205995,P1-fast-idle,165,569,0,1,2,0.0
583185376474,P1-fast-idle,165,569,0,1,2,0.0
583185546913,P1-fast-idle,165,569,0,1,2,0.0
583185717241,P1-fast-idle,165,569,0,1,2,0.0
583185887850,P1-fast-idle,165,569,0,1,2,0.0
583186058850,P1-fast-idle,165,569,0,1,2,0.0
583186225021,P1-fast-idle,166,570,0,1,2,0.0
583186390410,P1-fast-idle,166,570,0,1,2,0.0
583186555349,P1-fast-idle,166,570,0,1,2,0.0
583186720647,P1-fast-idle,166,570,0,1,2,0.0
583186889443,P1-fast-idle,166,570,0,1,2,0.0
583187036629,P1-fast-idle,166,570,0,1,2,0.0
583187212026,P1-fast-idle,167,571,0,1,2,0.0
583187383407,P1-fast-idle,167,571,0,1,2,0.0
583187553796,P1-fast-idle,167,571,0,1,2,0.0
583187724304,P1-fast-idle,167,571,0,1,2,0.0
583187894643,P1-fast-idle,167,571,0,1,2,0.0
583188065673,P1-fast-idle,167,571,0,1,2,0.0
583188235560,P1-fast-idle,167,571,0,1,2,0.0
583188408083,P1-fast-idle,168,573,0,1,2,0.0
583188579053,P1-fast-idle,168,573,0,1,2,0.0
583188749141,P1-fast-idle,168,573,0,1,2,0.0
583188919650,P1-fast-idle,168,573,0,1,2,0.0
583189090579,P1-fast-idle,168,573,0,1,2,0.0
583189260917,P1-fast-idle,168,573,0,1,2,0.0
583189433240,P1-fast-idle,169,574,0,1,2,0.0
583189604490,P1-fast-idle,169,574,0,1,2,0.0
583189779217,P1-fast-idle,169,574,0,1,2,0.0
583189949545,P1-fast-idle,169,574,0,1,2,0.0
583190123881,P1-fast-idle,169,574,0,1,2,0.0
583190307454,P1-fast-idle,169,574,0,1,2,0.0
583190482141,P1-fast-idle,170,575,0,1,2,0.0
583190658030,P1-fast-idle,170,575,0,1,2,0.0
583190828148,P1-fast-idle,170,575,0,1,2,0.0
583190998777,P1-fast-idle,170,575,0,1,2,0.0
583191170298,P1-fast-idle,170,575,0,1,2,0.0
583191341728,P1-fast-idle,170,575,0,1,2,0.0
583191513590,P1-fast-idle,171,576,0,1,2,0.0
583191683778,P1-fast-idle,171,576,0,1,2,0.0
583191853776,P1-fast-idle,171,576,0,1,2,0.0
583192024064,P1-fast-idle,171,576,0,1,2,0.0
583192193962,P1-fast-idle,171,576,0,1,2,0.0
583192365202,P1-fast-idle,171,576,0,1,2,0.0
583192538105,P1-fast-idle,171,576,0,1,2,0.0
583192707352,P1-fast-idle,172,577,0,1,2,0.0
583192877691,P1-fast-idle,172,577,0,1,2,0.0
583193048891,P1-fast-idle,172,577,0,1,2,0.0
583193219079,P1-fast-idle,172,577,0,1,2,0.0
583193390940,P1-fast-idle,172,577,0,1,2,0.0
583193566108,P1-fast-idle,172,577,0,1,2,0.0
583193737458,P1-fast-idle,173,578,0,1,2,0.0
583193907637,P1-fast-idle,173,578,0,1,2,0.0
583194078646,P1-fast-idle,173,578,0,1,2,0.0
583194248614,P1-fast-idle,173,578,0,1,2,0.0
583194427779,P1-fast-idle,173,578,0,1,2,0.0
583194601935,P1-fast-idle,173,578,0,1,2,0.0
583194773145,P1-fast-idle,174,579,0,1,2,0.0
583194943814,P1-fast-idle,174,579,0,1,2,0.0
583195115094,P1-fast-idle,174,579,0,1,2,0.0
583195290552,P1-fast-idle,174,579,0,1,2,0.0
583195461913,P1-fast-idle,174,579,0,1,2,0.0
583195632342,P1-fast-idle,174,579,0,1,2,0.0
583195809693,P1-fast-idle,175,580,0,1,2,0.0
583195979952,P1-fast-idle,175,580,0,1,2,0.0
583196150981,P1-fast-idle,175,580,0,1,2,0.0
583196322953,P1-fast-idle,175,580,0,1,2,0.0
583196493712,P1-fast-idle,175,580,0,1,2,0.0
583196664051,P1-fast-idle,175,580,0,1,2,0.0
583196838657,P1-fast-idle,176,581,0,1,2,0.0
583197009557,P1-fast-idle,176,581,0,1,2,0.0
583197179695,P1-fast-idle,176,581,0,1,2,0.0
583197350484,P1-fast-idle,176,581,0,1,2,0.0
583197521123,P1-fast-idle,176,581,0,1,2,0.0
583197690991,P1-fast-idle,176,581,0,1,2,0.0
583197861149,P1-fast-idle,176,581,0,1,2,0.0
583198035355,P1-fast-idle,177,582,0,1,2,0.0
583198205653,P1-fast-idle,177,582,0,1,2,0.0
583198377194,P1-fast-idle,177,582,0,1,2,0.0
583198547663,P1-fast-idle,177,582,0,1,2,0.0
583198717791,P1-fast-idle,177,582,0,1,2,0.0
583198888410,P1-fast-idle,177,582,0,1,2,0.0
583199059991,P1-fast-idle,178,583,0,1,2,0.0
583199230239,P1-fast-idle,178,583,0,1,2,0.0
583199401459,P1-fast-idle,178,583,0,1,2,0.0
583199572229,P1-fast-idle,178,583,0,1,2,0.0
583199742196,P1-fast-idle,178,583,0,1,2,0.0
583199912234,P1-fast-idle,178,583,0,1,2,0.0
583200083875,P1-fast-idle,179,584,0,1,2,0.0
583200258562,P1-fast-idle,179,584,0,1,2,0.0
583200430223,P1-fast-idle,179,584,0,1,2,0.0
583200600742,P1-fast-idle,179,584,0,1,2,0.0
583200774467,P1-fast-idle,179,584,0,1,2,0.0
583200945046,P1-fast-idle,179,584,0,1,2,0.0
583201116586,P1-fast-idle,180,585,0,1,2,0.0
583201294439,P1-fast-idle,180,585,0,1,2,0.0
583201466130,P1-fast-idle,180,585,0,1,2,0.0
583201641137,P1-fast-idle,180,585,0,1,2,0.0
583201811426,P1-fast-idle,180,585,0,1,2,0.0
583201981975,P1-fast-idle,180,585,0,1,2,0.0
583202152684,P1-fast-idle,181,586,0,1,2,0.0
583202325026,P1-fast-idle,181,586,0,1,2,0.0
583202495425,P1-fast-idle,181,586,0,1,2,0.0
583202665994,P1-fast-idle,181,586,0,1,2,0.0
583202836162,P1-fast-idle,181,586,0,1,2,0.0
583203006260,P1-fast-idle,181,586,0,1,2,0.0
583203177460,P1-fast-idle,181,586,0,1,2,0.0
583203349502,P1-fast-idle,182,587,0,1,2,0.0
583203524309,P1-fast-idle,182,587,0,1,2,0.0
583203694427,P1-fast-idle,182,587,0,1,2,0.0
583203864304,P1-fast-idle,182,587,0,1,2,0.0
583204034843,P1-fast-idle,182,587,0,1,2,0.0
583204204791,P1-fast-idle,182,587,0,1,2,0.0
583204376532,P1-fast-idle,183,588,0,1,2,0.0
583204547512,P1-fast-idle,183,588,0,1,2,0.0
583204718041,P1-fast-idle,183,588,0,1,2,0.0
583204888159,P1-fast-idle,183,588,0,1,2,0.0
583205058918,P1-fast-idle,183,588,0,1,2,0.0
583205233415,P1-fast-idle,183,588,0,1,2,0.0
583205405306,P1-fast-idle,184,590,0,1,2,0.0
583205575985,P1-fast-idle,184,590,0,1,2,0.0
583205746033,P1-fast-idle,184,590,0,1,2,0.0
583205916211,P1-fast-idle,184,590,0,1,2,0.0
583206087351,P1-fast-idle,184,590,0,1,2,0.0
583206257610,P1-fast-idle,184,590,0,1,2,0.0
583206429271,P1-fast-idle,185,591,0,1,2,0.0
583206600040,P1-fast-idle,185,591,0,1,2,0.0
583206770188,P1-fast-idle,185,591,0,1,2,0.0
583206944454,P1-fast-idle,185,591,0,1,2,0.0
583207115764,P1-fast-idle,185,591,0,1,2,0.0
583207293737,P1-fast-idle,185,591,0,1,2,0.0
583207465869,P1-fast-idle,185,591,0,1,2,0.0
583207634905,P1-fast-idle,186,592,0,1,2,0.0
583207805384,P1-fast-idle,186,592,0,1,2,0.0
583207975903,P1-fast-idle,186,592,0,1,2,0.0
583208146943,P1-fast-idle,186,592,0,1,2,0.0
583208322631,P1-fast-idle,186,592,0,1,2,0.0
583208493891,P1-fast-idle,186,592,0,1,2,0.0
583208664741,P1-fast-idle,187,593,0,1,2,0.0
583208835420,P1-fast-idle,187,593,0,1,2,0.0
583209005297,P1-fast-idle,187,593,0,1,2,0.0
583209176137,P1-fast-idle,187,593,0,1,2,0.0
583209347588,P1-fast-idle,187,593,0,1,2,0.0
583209518076,P1-fast-idle,187,593,0,1,2,0.0
583209688706,P1-fast-idle,188,594,0,1,2,0.0
583209859425,P1-fast-idle,188,594,0,1,2,0.0
583210029733,P1-fast-idle,188,594,0,1,2,0.0
583210207185,P1-fast-idle,188,594,0,1,2,0.0
583210378645,P1-fast-idle,188,594,0,1,2,0.0
583210549545,P1-fast-idle,188,594,0,1,2,0.0
583210719863,P1-fast-idle,189,595,0,1,2,0.0
583210890092,P1-fast-idle,189,595,0,1,2,0.0
583211065029,P1-fast-idle,189,595,0,1,2,0.0
583211236309,P1-fast-idle,189,595,0,1,2,0.0
583211408481,P1-fast-idle,189,595,0,1,2,0.0
583211579341,P1-fast-idle,189,595,0,1,2,0.0
583211769917,P1-fast-idle,190,596,0,1,2,0.0
583211941197,P1-fast-idle,190,596,0,1,2,0.0
583212112467,P1-fast-idle,190,596,0,1,2,0.0
583212287465,P1-fast-idle,190,596,0,1,2,0.0
583212464586,P1-fast-idle,190,596,0,1,2,0.0
583212635436,P1-fast-idle,190,596,0,1,2,0.0
583212805724,P1-fast-idle,190,596,0,1,2,0.0
583212974570,P1-fast-idle,191,597,0,1,2,0.0
583213146010,P1-fast-idle,191,597,0,1,2,0.0
583213324474,P1-fast-idle,191,597,0,1,2,0.0
583213496275,P1-fast-idle,191,597,0,1,2,0.0
583213671122,P1-fast-idle,191,597,0,1,2,0.0
583213841611,P1-fast-idle,191,597,0,1,2,0.0
583214012851,P1-fast-idle,192,598,0,1,2,0.0
583214183400,P1-fast-idle,192,598,0,1,2,0.0
583214354961,P1-fast-idle,192,598,0,1,2,0.0
583214526391,P1-fast-idle,192,598,0,1,2,0.0
583214696930,P1-fast-idle,192,598,0,1,2,0.0
583214867630,P1-fast-idle,192,598,0,1,2,0.0
583215100294,P1-fast-idle,193,599,0,1,2,0.0
583215277997,P1-fast-idle,193,599,0,1,2,0.0
583215452002,P1-fast-idle,193,599,0,1,2,0.0
583215623513,P1-fast-idle,193,599,0,1,2,0.0
583215794012,P1-fast-idle,193,599,0,1,2,0.0
583215964320,P1-fast-idle,193,599,0,1,2,0.0
583216135581,P1-fast-idle,194,600,0,1,2,0.0
583216315818,P1-fast-idle,194,600,0,1,2,0.0
583216488069,P1-fast-idle,194,600,0,1,2,0.0
583216658368,P1-fast-idle,194,600,0,1,2,0.0
583216828366,P1-fast-idle,194,600,0,1,2,0.0
583217003383,P1-fast-idle,194,600,0,1,2,0.0
583217174343,P1-fast-idle,195,601,0,1,2,0.0
583217345633,P1-fast-idle,195,601,0,1,2,0.0
583217516523,P1-fast-idle,195,601,0,1,2,0.0
583217686841,P1-fast-idle,195,601,0,1,2,0.0
583217857009,P1-fast-idle,195,601,0,1,2,0.0
