monotonic_ns,phase,taskbeat,motion_heartbeat,motion_type,interp_state,exec_state,x_cmd
228593028383,P1-fast-idle,414,782,0,1,2,0.0
228593197278,P1-fast-idle,414,782,0,1,2,0.0
228593365341,P1-fast-idle,414,782,0,1,2,0.0
228593533655,P1-fast-idle,414,782,0,1,2,0.0
228593701809,P1-fast-idle,414,782,0,1,2,0.0
228593869692,P1-fast-idle,414,782,0,1,2,0.0
228594039439,P1-fast-idle,415,783,0,1,2,0.0
228594208224,P1-fast-idle,415,783,0,1,2,0.0
228594376207,P1-fast-idle,415,783,0,1,2,0.0
228594544241,P1-fast-idle,415,783,0,1,2,0.0
228594712445,P1-fast-idle,415,783,0,1,2,0.0
228594880588,P1-fast-idle,415,783,0,1,2,0.0
228595049784,P1-fast-idle,416,784,0,1,2,0.0
228595221374,P1-fast-idle,416,784,0,1,2,0.0
228595389829,P1-fast-idle,416,784,0,1,2,0.0
228595558002,P1-fast-idle,416,784,0,1,2,0.0
228595726126,P1-fast-idle,416,784,0,1,2,0.0
228595894260,P1-fast-idle,416,784,0,1,2,0.0
228596062694,P1-fast-idle,417,785,0,1,2,0.0
228596231098,P1-fast-idle,417,785,0,1,2,0.0
228596399472,P1-fast-idle,417,785,0,1,2,0.0
228596567666,P1-fast-idle,417,785,0,1,2,0.0
228596735800,P1-fast-idle,417,785,0,1,2,0.0
228596907951,P1-fast-idle,417,785,0,1,2,0.0
228597077567,P1-fast-idle,417,785,0,1,2,0.0
228597246292,P1-fast-idle,418,786,0,1,2,0.0
228597414486,P1-fast-idle,418,786,0,1,2,0.0
228597582720,P1-fast-idle,418,786,0,1,2,0.0
228597750713,P1-fast-idle,418,786,0,1,2,0.0
228597918857,P1-fast-idle,418,786,0,1,2,0.0
228598087732,P1-fast-idle,418,786,0,1,2,0.0
228598256607,P1-fast-idle,419,787,0,1,2,0.0
228598428638,P1-fast-idle,419,787,0,1,2,0.0
228598597253,P1-fast-idle,419,787,0,1,2,0.0
228598765146,P1-fast-idle,419,787,0,1,2,0.0
228598933289,P1-fast-idle,419,787,0,1,2,0.0
228599102135,P1-fast-idle,419,787,0,1,2,0.0
228599274025,P1-fast-idle,420,788,0,1,2,0.0
228599442730,P1-fast-idle,420,788,0,1,2,0.0
228599610773,P1-fast-idle,420,788,0,1,2,0.0
228599778777,P1-fast-idle,420,788,0,1,2,0.0
228599947141,P1-fast-idle,420,788,0,1,2,0.0
228600115726,P1-fast-idle,420,788,0,1,2,0.0
228600284280,P1-fast-idle,421,789,0,1,2,0.0
228600453195,P1-fast-idle,421,789,0,1,2,0.0
228600621579,P1-fast-idle,421,789,0,1,2,0.0
228600789402,P1-fast-idle,421,789,0,1,2,0.0
228600957185,P1-fast-idle,421,789,0,1,2,0.0
228601125990,P1-fast-idle,421,789,0,1,2,0.0
228601294154,P1-fast-idle,421,789,0,1,2,0.0
228601462939,P1-fast-idle,422,790,0,1,2,0.0
228601631614,P1-fast-idle,422,790,0,1,2,0.0
228601803304,P1-fast-idle,422,790,0,1,2,0.0
228601971588,P1-fast-idle,422,790,0,1,2,0.0
228602140613,P1-fast-idle,422,790,0,1,2,0.0
228602311883,P1-fast-idle,422,790,0,1,2,0.0
228602483012,P1-fast-idle,423,792,0,1,2,0.0
228602652599,P1-fast-idle,423,792,0,1,2,0.0
228602820762,P1-fast-idle,423,792,0,1,2,0.0
228602988836,P1-fast-idle,423,792,0,1,2,0.0
228603156108,P1-fast-idle,423,792,0,1,2,0.0
228603322168,P1-fast-idle,423,792,0,1,2,0.0
228603458918,P1-fast-idle,423,792,0,1,2,0.0
228603633383,P1-fast-idle,424,793,0,1,2,0.0
228603800555,P1-fast-idle,424,793,0,1,2,0.0
228603960929,P1-fast-idle,424,793,0,1,2,0.0
228604129604,P1-fast-idle,424,793,0,1,2,0.0
228604296125,P1-fast-idle,424,793,0,1,2,0.0
228604452732,P1-fast-idle,424,793,0,1,2,0.0
228604624412,P1-fast-idle,425,794,0,1,2,0.0
228604793928,P1-fast-idle,425,794,0,1,2,0.0
228604967252,P1-fast-idle,425,794,0,1,2,0.0
228605136878,P1-fast-idle,425,794,0,1,2,0.0
228605305383,P1-fast-idle,425,794,0,1,2,0.0
228605474037,P1-fast-idle,425,794,0,1,2,0.0
228605644636,P1-fast-idle,426,795,0,1,2,0.0
228605814152,P1-fast-idle,426,795,0,1,2,0.0
228605982947,P1-fast-idle,426,795,0,1,2,0.0
228606151912,P1-fast-idle,426,795,0,1,2,0.0
228606320256,P1-fast-idle,426,795,0,1,2,0.0
228606488610,P1-fast-idle,426,795,0,1,2,0.0
228606661372,P1-fast-idle,426,795,0,1,2,0.0
228606833694,P1-fast-idle,427,796,0,1,2,0.0
228607002689,P1-fast-idle,427,796,0,1,2,0.0
228607171494,P1-fast-idle,427,796,0,1,2,0.0
228607339177,P1-fast-idle,427,796,0,1,2,0.0
228607507311,P1-fast-idle,427,796,0,1,2,0.0
228607679772,P1-fast-idle,427,796,0,1,2,0.0
228607849960,P1-fast-idle,428,797,0,1,2,0.0
228608020007,P1-fast-idle,428,797,0,1,2,0.0
228608188401,P1-fast-idle,428,797,0,1,2,0.0
228608360082,P1-fast-idle,428,797,0,1,2,0.0
228608528436,P1-fast-idle,428,797,0,1,2,0.0
228608696259,P1-fast-idle,428,797,0,1,2,0.0
228608866667,P1-fast-idle,429,798,0,1,2,0.0
228609036584,P1-fast-idle,429,798,0,1,2,0.0
228609204768,P1-fast-idle,429,798,0,1,2,0.0
228609372641,P1-fast-idle,429,798,0,1,2,0.0
228609540855,P1-fast-idle,429,798,0,1,2,0.0
228609709059,P1-fast-idle,429,798,0,1,2,0.0
228609886459,P1-fast-idle,429,798,0,1,2,0.0
228610065453,P1-fast-idle,430,799,0,1,2,0.0
228610234789,P1-fast-idle,430,799,0,1,2,0.0
228610402803,P1-fast-idle,430,799,0,1,2,0.0
228610571087,P1-fast-idle,430,799,0,1,2,0.0
228610739190,P1-fast-idle,430,799,0,1,2,0.0
228610907605,P1-fast-idle,430,799,0,1,2,0.0
228611078874,P1-fast-idle,431,800,0,1,2,0.0
228611247759,P1-fast-idle,431,800,0,1,2,0.0
228611415733,P1-fast-idle,431,800,0,1,2,0.0
228611587623,P1-fast-idle,431,800,0,1,2,0.0
228611755777,P1-fast-idle,431,800,0,1,2,0.0
228611924131,P1-fast-idle,431,800,0,1,2,0.0
228612094779,P1-fast-idle,432,801,0,1,2,0.0
228612263805,P1-fast-idle,432,801,0,1,2,0.0
228612431768,P1-fast-idle,432,801,0,1,2,0.0
228612599902,P1-fast-idle,432,801,0,1,2,0.0
228612768035,P1-fast-idle,432,801,0,1,2,0.0
228612940577,P1-fast-idle,432,801,0,1,2,0.0
228613121275,P1-fast-idle,433,802,0,1,2,0.0
228613290721,P1-fast-idle,433,802,0,1,2,0.0
228613459215,P1-fast-idle,433,802,0,1,2,0.0
228613627459,P1-fast-idle,433,802,0,1,2,0.0
228613795412,P1-fast-idle,433,802,0,1,2,0.0
228613963646,P1-fast-idle,433,802,0,1,2,0.0
228614092672,P1-fast-idle,433,802,0,1,2,0.0
228614261467,P1-fast-idle,434,803,0,1,2,0.0
228614434289,P1-fast-idle,434,803,0,1,2,0.0
228614603565,P1-fast-idle,434,803,0,1,2,0.0
228614772050,P1-fast-idle,434,803,0,1,2,0.0
228614944892,P1-fast-idle,434,803,0,1,2,0.0
228615114368,P1-fast-idle,434,803,0,1,2,0.0
228615283153,P1-fast-idle,435,804,0,1,2,0.0
228615451457,P1-fast-idle,435,804,0,1,2,0.0
228615619641,P1-fast-idle,435,804,0,1,2,0.0
228615787855,P1-fast-idle,435,804,0,1,2,0.0
228615955908,P1-fast-idle,435,804,0,1,2,0.0
228616124032,P1-fast-idle,435,804,0,1,2,0.0
228616292597,P1-fast-idle,436,805,0,1,2,0.0
228616460881,P1-fast-idle,436,805,0,1,2,0.0
228616628934,P1-fast-idle,436,805,0,1,2,0.0
228616797328,P1-fast-idle,436,805,0,1,2,0.0
228616965342,P1-fast-idle,436,805,0,1,2,0.0
228617134748,P1-fast-idle,436,805,0,1,2,0.0
228617303393,P1-fast-idle,436,805,0,1,2,0.0
228617471837,P1-fast-idle,437,806,0,1,2,0.0
228617640431,P1-fast-idle,437,806,0,1,2,0.0
228617808345,P1-fast-idle,437,806,0,1,2,0.0
228617976228,P1-fast-idle,437,806,0,1,2,0.0
228618148830,P1-fast-idle,437,806,0,1,2,0.0
228618320871,P1-fast-idle,437,806,0,1,2,0.0
228618491690,P1-fast-idle,438,808,0,1,2,0.0
228618661216,P1-fast-idle,438,808,0,1,2,0.0
228618845660,P1-fast-idle,438,808,0,1,2,0.0
228619035113,P1-fast-idle,438,808,0,1,2,0.0
228619207405,P1-fast-idle,438,808,0,1,2,0.0
228619374446,P1-fast-idle,438,808,0,1,2,0.0
228619594958,P1-fast-idle,439,808,0,1,2,0.0
228619764845,P1-fast-idle,439,808,0,1,2,0.0
228619933119,P1-fast-idle,439,808,0,1,2,0.0
228620100361,P1-fast-idle,439,808,0,1,2,0.0
228620274225,P1-fast-idle,439,808,0,1,2,0.0
228620456004,P1-fast-idle,439,808,0,1,2,0.0
228620628777,P1-fast-idle,440,810,0,1,2,0.0
228620797581,P1-fast-idle,440,810,0,1,2,0.0
228620970875,P1-fast-idle,440,810,0,1,2,0.0
228621140351,P1-fast-idle,440,810,0,1,2,0.0
228621309046,P1-fast-idle,440,810,0,1,2,0.0
228621477189,P1-fast-idle,440,810,0,1,2,0.0
228621649902,P1-fast-idle,441,811,0,1,2,0.0
228621818907,P1-fast-idle,441,811,0,1,2,0.0
228621987301,P1-fast-idle,441,811,0,1,2,0.0
228622156597,P1-fast-idle,441,811,0,1,2,0.0
228622325322,P1-fast-idle,441,811,0,1,2,0.0
228622493896,P1-fast-idle,441,811,0,1,2,0.0
228622662210,P1-fast-idle,441,811,0,1,2,0.0
228622831286,P1-fast-idle,442,812,0,1,2,0.0
228623000862,P1-fast-idle,442,812,0,1,2,0.0
228623171621,P1-fast-idle,442,812,0,1,2,0.0
228623339304,P1-fast-idle,442,812,0,1,2,0.0
228623512817,P1-fast-idle,442,812,0,1,2,0.0
228623682304,P1-fast-idle,442,812,0,1,2,0.0
228623855707,P1-fast-idle,443,813,0,1,2,0.0
228624028690,P1-fast-idle,443,813,0,1,2,0.0
228624201683,P1-fast-idle,443,813,0,1,2,0.0
228624370247,P1-fast-idle,443,813,0,1,2,0.0
228624546235,P1-fast-idle,443,813,0,1,2,0.0
228624717675,P1-fast-idle,443,813,0,1,2,0.0
228624894425,P1-fast-idle,444,814,0,1,2,0.0
228625066746,P1-fast-idle,444,814,0,1,2,0.0
228625237405,P1-fast-idle,444,814,0,1,2,0.0
228625407602,P1-fast-idle,444,814,0,1,2,0.0
228625577880,P1-fast-idle,444,814,0,1,2,0.0
228625748529,P1-fast-idle,444,814,0,1,2,0.0
228625919437,P1-fast-idle,445,815,0,1,2,0.0
228626090637,P1-fast-idle,445,815,0,1,2,0.0
228626260674,P1-fast-idle,445,815,0,1,2,0.0
228626431363,P1-fast-idle,445,815,0,1,2,0.0
228626601400,P1-fast-idle,445,815,0,1,2,0.0
228626769984,P1-fast-idle,445,815,0,1,2,0.0
228626938809,P1-fast-idle,445,815,0,1,2,0.0
228627105751,P1-fast-idle,446,816,0,1,2,0.0
228627272281,P1-fast-idle,446,816,0,1,2,0.0
228627446867,P1-fast-idle,446,816,0,1,2,0.0
228627617976,P1-fast-idle,446,816,0,1,2,0.0
228627788464,P1-fast-idle,446,816,0,1,2,0.0
228627958872,P1-fast-idle,446,816,0,1,2,0.0
228628131064,P1-fast-idle,447,817,0,1,2,0.0
228628306200,P1-fast-idle,447,817,0,1,2,0.0
228628477340,P1-fast-idle,447,817,0,1,2,0.0
228628647918,P1-fast-idle,447,817,0,1,2,0.0
228628818536,P1-fast-idle,447,817,0,1,2,0.0
228628988634,P1-fast-idle,447,817,0,1,2,0.0
228629159562,P1-fast-idle,448,818,0,1,2,0.0
228629333778,P1-fast-idle,448,818,0,1,2,0.0
228629504396,P1-fast-idle,448,818,0,1,2,0.0
228629674573,P1-fast-idle,448,818,0,1,2,0.0
228629844891,P1-fast-idle,448,818,0,1,2,0.0
228630015750,P1-fast-idle,448,818,0,1,2,0.0
228630186538,P1-fast-idle,449,819,0,1,2,0.0
228630356836,P1-fast-idle,449,819,0,1,2,0.0
228630535700,P1-fast-idle,449,819,0,1,2,0.0
228630709685,P1-fast-idle,449,819,0,1,2,0.0
228630880593,P1-fast-idle,449,819,0,1,2,0.0
228631051692,P1-fast-idle,449,819,0,1,2,0.0
228631223123,P1-fast-idle,450,820,0,1,2,0.0
228631393811,P1-fast-idle,450,820,0,1,2,0.0
228631568196,P1-fast-idle,450,820,0,1,2,0.0
228631739275,P1-fast-idle,450,820,0,1,2,0.0
228631913511,P1-fast-idle,450,820,0,1,2,0.0
228632084700,P1-fast-idle,450,820,0,1,2,0.0
228632255409,P1-fast-idle,450,820,0,1,2,0.0
228632424253,P1-fast-idle,451,821,0,1,2,0.0
228632594842,P1-fast-idle,451,821,0,1,2,0.0
228632764999,P1-fast-idle,451,821,0,1,2,0.0
228632934896,P1-fast-idle,451,821,0,1,2,0.0
228633106196,P1-fast-idle,451,821,0,1,2,0.0
228633276253,P1-fast-idle,451,821,0,1,2,0.0
228633447783,P1-fast-idle,452,822,0,1,2,0.0
228633618381,P1-fast-idle,452,822,0,1,2,0.0
228633788789,P1-fast-idle,452,822,0,1,2,0.0
228633958626,P1-fast-idle,452,822,0,1,2,0.0
228634129555,P1-fast-idle,452,822,0,1,2,0.0
228634300053,P1-fast-idle,452,822,0,1,2,0.0
228634470611,P1-fast-idle,453,823,0,1,2,0.0
228634641019,P1-fast-idle,453,823,0,1,2,0.0
228634815024,P1-fast-idle,453,823,0,1,2,0.0
228634988227,P1-fast-idle,453,823,0,1,2,0.0
228635159727,P1-fast-idle,453,823,0,1,2,0.0
228635329804,P1-fast-idle,453,823,0,1,2,0.0
228635500653,P1-fast-idle,454,825,0,1,2,0.0
228635671161,P1-fast-idle,454,825,0,1,2,0.0
228635841048,P1-fast-idle,454,825,0,1,2,0.0
228636011807,P1-fast-idle,454,825,0,1,2,0.0
228636182094,P1-fast-idle,454,825,0,1,2,0.0
228636352432,P1-fast-idle,454,825,0,1,2,0.0
228636522660,P1-fast-idle,454,825,0,1,2,0.0
228636691064,P1-fast-idle,455,826,0,1,2,0.0
228636860991,P1-fast-idle,455,826,0,1,2,0.0
228637031790,P1-fast-idle,455,826,0,1,2,0.0
228637202298,P1-fast-idle,455,826,0,1,2,0.0
228637372145,P1-fast-idle,455,826,0,1,2,0.0
228637542553,P1-fast-idle,455,826,0,1,2,0.0
228637713371,P1-fast-idle,456,827,0,1,2,0.0
228637884280,P1-fast-idle,456,827,0,1,2,0.0
228638055820,P1-fast-idle,456,827,0,1,2,0.0
228638231207,P1-fast-idle,456,827,0,1,2,0.0
228638401936,P1-fast-idle,456,827,0,1,2,0.0
228638572494,P1-fast-idle,456,827,0,1,2,0.0
228638743403,P1-fast-idle,457,828,0,1,2,0.0
228638913580,P1-fast-idle,457,828,0,1,2,0.0
228639084720,P1-fast-idle,457,828,0,1,2,0.0
228639254807,P1-fast-idle,457,828,0,1,2,0.0
228639425526,P1-fast-idle,457,828,0,1,2,0.0
228639595884,P1-fast-idle,457,828,0,1,2,0.0
228639766051,P1-fast-idle,458,829,0,1,2,0.0
228639936379,P1-fast-idle,458,829,0,1,2,0.0
228640107468,P1-fast-idle,458,829,0,1,2,0.0
228640284418,P1-fast-idle,458,829,0,1,2,0.0
228640455087,P1-fast-idle,458,829,0,1,2,0.0
228640625825,P1-fast-idle,458,829,0,1,2,0.0
228640796804,P1-fast-idle,459,830,0,1,2,0.0
228640967232,P1-fast-idle,459,830,0,1,2,0.0
228641138131,P1-fast-idle,459,830,0,1,2,0.0
228641308609,P1-fast-idle,459,830,0,1,2,0.0
228641478897,P1-fast-idle,459,830,0,1,2,0.0
228641653222,P1-fast-idle,459,830,0,1,2,0.0
228641823660,P1-fast-idle,459,830,0,1,2,0.0
228641994288,P1-fast-idle,460,831,0,1,2,0.0
228642165237,P1-fast-idle,460,831,0,1,2,0.0
228642335364,P1-fast-idle,460,831,0,1,2,0.0
228642506824,P1-fast-idle,460,831,0,1,2,0.0
228642680579,P1-fast-idle,460,831,0,1,2,0.0
228642851117,P1-fast-idle,460,831,0,1,2,0.0
228643022326,P1-fast-idle,461,832,0,1,2,0.0
228643192964,P1-fast-idle,461,832,0,1,2,0.0
228643363072,P1-fast-idle,461,832,0,1,2,0.0
228643533831,P1-fast-idle,461,832,0,1,2,0.0
228643703828,P1-fast-idle,461,832,0,1,2,0.0
228643873885,P1-fast-idle,461,832,0,1,2,0.0
228644045305,P1-fast-idle,462,833,0,1,2,0.0
228644215562,P1-fast-idle,462,833,0,1,2,0.0
228644385840,P1-fast-idle,462,833,0,1,2,0.0
228644556358,P1-fast-idle,462,833,0,1,2,0.0
228644726456,P1-fast-idle,462,833,0,1,2,0.0
228644903656,P1-fast-idle,462,833,0,1,2,0.0
228645075006,P1-fast-idle,463,834,0,1,2,0.0
228645245293,P1-fast-idle,463,834,0,1,2,0.0
228645415381,P1-fast-idle,463,834,0,1,2,0.0
228645585378,P1-fast-idle,463,834,0,1,2,0.0
228645759022,P1-fast-idle,463,834,0,1,2,0.0
228645929450,P1-fast-idle,463,834,0,1,2,0.0
228646100720,P1-fast-idle,463,834,0,1,2,0.0
228646271498,P1-fast-idle,464,835,0,1,2,0.0
228646441656,P1-fast-idle,464,835,0,1,2,0.0
228646609910,P1-fast-idle,464,835,0,1,2,0.0
228646780277,P1-fast-idle,464,835,0,1,2,0.0
228646950806,P1-fast-idle,464,835,0,1,2,0.0
228647122005,P1-fast-idle,464,835,0,1,2,0.0
228647292744,P1-fast-idle,465,836,0,1,2,0.0
228647462911,P1-fast-idle,465,836,0,1,2,0.0
228647633549,P1-fast-idle,465,836,0,1,2,0.0
228647803917,P1-fast-idle,465,836,0,1,2,0.0
228647974285,P1-fast-idle,465,836,0,1,2,0.0
228648145034,P1-fast-idle,465,836,0,1,2,0.0
228648319830,P1-fast-idle,466,837,0,1,2,0.0
228648490498,P1-fast-idle,466,837,0,1,2,0.0
228648660435,P1-fast-idle,466,837,0,1,2,0.0
228648830502,P1-fast-idle,466,837,0,1,2,0.0
228649000359,P1-fast-idle,466,837,0,1,2,0.0
228649171729,P1-fast-idle,466,837,0,1,2,0.0
228649342848,P1-fast-idle,467,838,0,1,2,0.0
228649513897,P1-fast-idle,467,838,0,1,2,0.0
228649684746,P1-fast-idle,467,838,0,1,2,0.0
228649855274,P1-fast-idle,467,838,0,1,2,0.0
228650026834,P1-fast-idle,467,838,0,1,2,0.0
228650197613,P1-fast-idle,467,838,0,1,2,0.0
228650368161,P1-fast-idle,467,838,0,1,2,0.0
228650539190,P1-fast-idle,468,839,0,1,2,0.0
228650710159,P1-fast-idle,468,839,0,1,2,0.0
228650881579,P1-fast-idle,468,839,0,1,2,0.0
228651053580,P1-fast-idle,468,839,0,1,2,0.0
228651228276,P1-fast-idle,468,839,0,1,2,0.0
228651398644,P1-fast-idle,468,839,0,1,2,0.0
228651571997,P1-fast-idle,468,839,0,1,2,0.0
228651741012,P1-fast-idle,469,841,0,1,2,0.0
228651911641,P1-fast-idle,469,841,0,1,2,0.0
228652082690,P1-fast-idle,469,841,0,1,2,0.0
228652252847,P1-fast-idle,469,841,0,1,2,0.0
228652423165,P1-fast-idle,469,841,0,1,2,0.0
228652594144,P1-fast-idle,470,842,0,1,2,0.0
228652764522,P1-fast-idle,470,842,0,1,2,0.0
228652934910,P1-fast-idle,470,842,0,1,2,0.0
228653106590,P1-fast-idle,470,842,0,1,2,0.0
228653277659,P1-fast-idle,470,842,0,1,2,0.0
228653448438,P1-fast-idle,470,842,0,1,2,0.0
228653622453,P1-fast-idle,471,843,0,1,2,0.0
228653793682,P1-fast-idle,471,843,0,1,2,0.0
228653964080,P1-fast-idle,471,843,0,1,2,0.0
228654135109,P1-fast-idle,471,843,0,1,2,0.0
228654305357,P1-fast-idle,471,843,0,1,2,0.0
228654486254,P1-fast-idle,471,843,0,1,2,0.0
228654660860,P1-fast-idle,471,843,0,1,2,0.0
228654830086,P1-fast-idle,472,844,0,1,2,0.0
228655005062,P1-fast-idle,472,844,0,1,2,0.0
228655176733,P1-fast-idle,472,844,0,1,2,0.0
228655342291,P1-fast-idle,472,844,0,1,2,0.0
228655507399,P1-fast-idle,472,844,0,1,2,0.0
228655672387,P1-fast-idle,472,844,0,1,2,0.0
228655838197,P1-fast-idle,473,845,0,1,2,0.0
228656006831,P1-fast-idle,473,845,0,1,2,0.0
228656175245,P1-fast-idle,473,845,0,1,2,0.0
228656345263,P1-fast-idle,473,845,0,1,2,0.0
228656519097,P1-fast-idle,473,845,0,1,2,0.0
228656689645,P1-fast-idle,473,845,0,1,2,0.0
228656860294,P1-fast-idle,474,846,0,1,2,0.0
228657031273,P1-fast-idle,474,846,0,1,2,0.0
228657201711,P1-fast-idle,474,846,0,1,2,0.0
228657371688,P1-fast-idle,474,846,0,1,2,0.0
228657541995,P1-fast-idle,474,846,0,1,2,0.0
228657712233,P1-fast-idle,474,846,0,1,2,0.0
228657883643,P1-fast-idle,475,847,0,1,2,0.0
228658054662,P1-fast-idle,475,847,0,1,2,0.0
228658229097,P1-fast-idle,475,847,0,1,2,0.0
228658399505,P1-fast-idle,475,847,0,1,2,0.0
228658569693,P1-fast-idle,475,847,0,1,2,0.0
228658739520,P1-fast-idle,475,847,0,1,2,0.0
228658909637,P1-fast-idle,475,847,0,1,2,0.0
228659079033,P1-fast-idle,476,848,0,1,2,0.0
228659249882,P1-fast-idle,476,848,0,1,2,0.0
228659420390,P1-fast-idle,476,848,0,1,2,0.0
228659590908,P1-fast-idle,476,848,0,1,2,0.0
228659761046,P1-fast-idle,476,848,0,1,2,0.0
228659931113,P1-fast-idle,476,848,0,1,2,0.0
228660102933,P1-fast-idle,477,849,0,1,2,0.0
228660274383,P1-fast-idle,477,849,0,1,2,0.0
228660445011,P1-fast-idle,477,849,0,1,2,0.0
228660615380,P1-fast-idle,477,849,0,1,2,0.0
228660785807,P1-fast-idle,477,849,0,1,2,0.0
228660956516,P1-fast-idle,477,849,0,1,2,0.0
228661127505,P1-fast-idle,478,850,0,1,2,0.0
228661298714,P1-fast-idle,478,850,0,1,2,0.0
228661469162,P1-fast-idle,478,850,0,1,2,0.0
228661643357,P1-fast-idle,478,850,0,1,2,0.0
228661813905,P1-fast-idle,478,850,0,1,2,0.0
228661987339,P1-fast-idle,478,850,0,1,2,0.0
228662158308,P1-fast-idle,479,851,0,1,2,0.0
228662328836,P1-fast-idle,479,851,0,1,2,0.0
228662499355,P1-fast-idle,479,851,0,1,2,0.0
228662669281,P1-fast-idle,479,851,0,1,2,0.0
228662839589,P1-fast-idle,479,851,0,1,2,0.0
228663010398,P1-fast-idle,479,851,0,1,2,0.0
228663180826,P1-fast-idle,479,851,0,1,2,0.0
228663349450,P1-fast-idle,480,852,0,1,2,0.0
228663520219,P1-fast-idle,480,852,0,1,2,0.0
228663690286,P1-fast-idle,480,852,0,1,2,0.0
228663860574,P1-fast-idle,480,852,0,1,2,0.0
228664031884,P1-fast-idle,480,852,0,1,2,0.0
228664202382,P1-fast-idle,480,852,0,1,2,0.0
228664373191,P1-fast-idle,481,853,0,1,2,0.0
228664547706,P1-fast-idle,481,853,0,1,2,0.0
228664718214,P1-fast-idle,481,853,0,1,2,0.0
228664891618,P1-fast-idle,481,853,0,1,2,0.0
228665062787,P1-fast-idle,481,853,0,1,2,0.0
228665233105,P1-fast-idle,481,853,0,1,2,0.0
228665403693,P1-fast-idle,482,854,0,1,2,0.0
228665574341,P1-fast-idle,482,854,0,1,2,0.0
228665746092,P1-fast-idle,482,854,0,1,2,0.0
228665914917,P1-fast-idle,482,854,0,1,2,0.0
228666085775,P1-fast-idle,482,854,0,1,2,0.0
228666256364,P1-fast-idle,482,854,0,1,2,0.0
228666427152,P1-fast-idle,483,855,0,1,2,0.0
228666597791,P1-fast-idle,483,855,0,1,2,0.0
228666767868,P1-fast-idle,483,855,0,1,2,0.0
228666938176,P1-fast-idle,483,855,0,1,2,0.0
228667108995,P1-fast-idle,483,855,0,1,2,0.0
228667279192,P1-fast-idle,483,855,0,1,2,0.0
228667453598,P1-fast-idle,483,855,0,1,2,0.0
228667622583,P1-fast-idle,484,857,0,1,2,0.0
228667792871,P1-fast-idle,484,857,0,1,2,0.0
228667962697,P1-fast-idle,484,857,0,1,2,0.0
228668133456,P1-fast-idle,484,857,0,1,2,0.0
228668307190,P1-fast-idle,484,857,0,1,2,0.0
228668477017,P1-fast-idle,484,857,0,1,2,0.0
228668647936,P1-fast-idle,485,858,0,1,2,0.0
228668818364,P1-fast-idle,485,858,0,1,2,0.0
228668988872,P1-fast-idle,485,858,0,1,2,0.0
228669159831,P1-fast-idle,485,858,0,1,2,0.0
228669330309,P1-fast-idle,485,858,0,1,2,0.0
228669500506,P1-fast-idle,485,858,0,1,2,0.0
228669671576,P1-fast-idle,486,859,0,1,2,0.0
228669842374,P1-fast-idle,486,859,0,1,2,0.0
228670013303,P1-fast-idle,486,859,0,1,2,0.0
228670183351,P1-fast-idle,486,859,0,1,2,0.0
228670353398,P1-fast-idle,486,859,0,1,2,0.0
228670523455,P1-fast-idle,486,859,0,1,2,0.0
228670694244,P1-fast-idle,487,860,0,1,2,0.0
228670865082,P1-fast-idle,487,860,0,1,2,0.0
228671036272,P1-fast-idle,487,860,0,1,2,0.0
228671206259,P1-fast-idle,487,860,0,1,2,0.0
228671376867,P1-fast-idle,487,860,0,1,2,0.0
228671551092,P1-fast-idle,487,860,0,1,2,0.0
228671721730,P1-fast-idle,487,860,0,1,2,0.0
228671893050,P1-fast-idle,488,861,0,1,2,0.0
228672065011,P1-fast-idle,488,861,0,1,2,0.0
228672235058,P1-fast-idle,488,861,0,1,2,0.0
228672404935,P1-fast-idle,488,861,0,1,2,0.0
228672575033,P1-fast-idle,488,861,0,1,2,0.0
228672745020,P1-fast-idle,488,861,0,1,2,0.0
228672919846,P1-fast-idle,489,862,0,1,2,0.0
228673091847,P1-fast-idle,489,862,0,1,2,0.0
228673262575,P1-fast-idle,489,862,0,1,2,0.0
228673432462,P1-fast-idle,489,862,0,1,2,0.0
228673602990,P1-fast-idle,489,862,0,1,2,0.0
228673773148,P1-fast-idle,489,862,0,1,2,0.0
228673944057,P1-fast-idle,490,863,0,1,2,0.0
228674114915,P1-fast-idle,490,863,0,1,2,0.0
228674284953,P1-fast-idle,490,863,0,1,2,0.0
228674454900,P1-fast-idle,490,863,0,1,2,0.0
228674624907,P1-fast-idle,490,863,0,1,2,0.0
228674794964,P1-fast-idle,490,863,0,1,2,0.0
228674969400,P1-fast-idle,491,864,0,1,2,0.0
228675140659,P1-fast-idle,491,864,0,1,2,0.0
228675310957,P1-fast-idle,491,864,0,1,2,0.0
228675485152,P1-fast-idle,491,864,0,1,2,0.0
228675655580,P1-fast-idle,491,864,0,1,2,0.0
228675825477,P1-fast-idle,491,864,0,1,2,0.0
228675996626,P1-fast-idle,492,865,0,1,2,0.0
228676167715,P1-fast-idle,492,865,0,1,2,0.0
228676337632,P1-fast-idle,492,865,0,1,2,0.0
228676507810,P1-fast-idle,492,865,0,1,2,0.0
228676677977,P1-fast-idle,492,865,0,1,2,0.0
228676847945,P1-fast-idle,492,865,0,1,2,0.0
228677018924,P1-fast-idle,492,865,0,1,2,0.0
228677189812,P1-fast-idle,493,866,0,1,2,0.0
228677360090,P1-fast-idle,493,866,0,1,2,0.0
228677530077,P1-fast-idle,493,866,0,1,2,0.0
228677700195,P1-fast-idle,493,866,0,1,2,0.0
